Account ID,Backlog Rev,Bio Reactors used,BM Test,Campaign ID,Cell Culture Media,Cell Type,Close Date,Closed,Closed Lost Reason,Competitive Product Details,Contact ID,COVID Notes,COVID Status,Created By ID,Created by Lead Conversion,Created Date,Date Opportunity was Closed,Deleted,DOR Distributor,DOR Expiration,Final Quote,Fiscal Period,Fiscal Quarter,Fiscal Year,Forecast Category,Forecast Category1,Forecast Q Commit,Forecast Q Prior Commit,Funding Source,Has Line Item,Has Open Activity,Has Overdue Task,Industry,Install This Quarter,Interface Type,Internal Forecast,Last Activity,Last Modified By ID,Last Modified Date,Last Referenced Date,Last Stage Change Date,Last Stage Change Date1,Last Viewed Date,LDO,LDO Priority Level,Lead Application,Lead Source,LS Other Research Area,LS Research Area,Mass Spec Manufacturer,Mass Spec Type,Media Provider,Opportunity ID,Opportunity Type,Order Finalized,Other Closed Lost Details,Other Mass Spec Type,Other Research Area,Owner ID,Price Book ID,Primary Application,Primary Application (FF),Primary Contact,Product Category,Product of Interest,Purchase Agent,Quote ID,Record Type ID,Registered Vendor (confirmed),Secondary Application (FF),Ship This Quarter,Ship This Quarter List,Signing Authority,Stage,Standard Application,System Modstamp,Technical Owner,Training Date,Validated Customer Needs,Won,# Close Date Extensions,# Close Date Month Extensions,Amount,Days Open,Expected Amount,Probability (%),Push Count
0015A00002OLkGqQAL,FALSE,,FALSE,7015A000001eF9sQAE,,,23-11-2020,TRUE,Competitive product,,0035A00003iiJ9XQAU,,Unknown,0055A000008iLoOQAU,TRUE,03-09-2020 12:52,01-01-1999,FALSE,,01-01-1999,FALSE,01-04-2020,4,2020,Omitted,Omitted,FALSE,FALSE,,TRUE,FALSE,FALSE,Academia,FALSE,Auto-Ti,FALSE,28-09-2020,0055A00000BclF5QAJ,10-04-2021 23:01,0,23-11-2020 11:20,01-01-1999,,FALSE,,,Prospecting Journey,,,Thermo,Fusion Lumos,,0065A00001bgramQAA,,FALSE,,,Shotgun proteomics,00531000007KAu8AAG,01s5A000005x0vsQAA,Biotherapeutics;Proteomics,,0035A00003iiJ9XQAU,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Lost,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,FALSE,5,3,5215,,0,0,0
0013100001jbB3pAAE,FALSE,,FALSE,70131000001YBOWAA4,,,31-03-2020,TRUE,Duplicate opportunity,,0035A00003QTz1ZQAT,,,0055A000008iLoOQAU,TRUE,07-01-2019 22:20,01-01-1999,FALSE,,01-01-1999,FALSE,01-01-2020,1,2020,Omitted,Omitted,FALSE,FALSE,,TRUE,FALSE,FALSE,Academia,FALSE,Auto-Classic,FALSE,20-11-2019,0055A00000BclF5QAJ,10-04-2021 23:01,0,28-12-2019 23:10,01-01-1999,,FALSE,,,Trade Show,,,Thermo,"QE Plus, HF, HF-X  (NO biopharma)",,0065A000011qV3aQAE,,FALSE,,,Glycopeptide and glycoprotein analysis,0055A000008iLoJQAU,01s5A000005z9ixQAA,Metabolomics,,0035A00003QTz1ZQAT,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Lost,FALSE,29-06-2021 20:34,,,TRUE,FALSE,5,3,85725,,0,0,0
0015A0000281qjSQAQ,FALSE,,FALSE,7015A0000022hBpQAI,,,30-09-2020,TRUE,Non Responsive,,0035A00003PvCuhQAF,,,0055A000008iLoOQAU,TRUE,28-12-2018 00:41,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2020,3,2020,Omitted,Omitted,FALSE,FALSE,,TRUE,FALSE,FALSE,Academia,FALSE,Manual-Si,FALSE,03-08-2020,0055A00000BclF5QAJ,10-04-2021 23:01,0,03-08-2020 13:51,01-01-1999,,FALSE,,,Trade Show,,,Sciex,"QTRAP (4500,5500,6500)",,0065A000010A77FQAS,,FALSE,,,DMPK,0055A000008zqzaQAA,01s5A000005z9ixQAA,Metabolomics,,0035A00003PvCuhQAF,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Lost,FALSE,29-06-2021 20:34,0055A00000BctN2QAJ,,TRUE,FALSE,5,3,85725,,0,0,0
0015A00001yVjjUQAS,FALSE,,FALSE,,,,19-01-2018,TRUE,,,0035A00003JjvHJQAZ,,,00531000008FRNUAA4,FALSE,28-11-2017 17:47,01-01-1999,FALSE,,01-01-1999,FALSE,01-01-2018,1,2018,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Classic,FALSE,01-01-1999,0055A00000BclF5QAJ,11-04-2021 20:12,0,10-03-2018 15:07,01-01-1999,,FALSE,,Biotherapeutics,Referral,,,,,,0065A00000iTmEFQA0,,FALSE,,,Vaccines,00531000007KAu8AAG,01s31000003qafeAAA,Biotherapeutics,,0035A00003JjvHJQAZ,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,TRUE,5,3,59150,,59150,100,0
0015A00002Ird7mQAB,FALSE,,FALSE,,,,10-03-2020,TRUE,,,0035A00003dYYe1QAG,,,0055A00000BNpn5QAD,TRUE,02-03-2020 16:39,01-01-1999,FALSE,,01-01-1999,FALSE,01-01-2020,1,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Other,FALSE,,FALSE,10-03-2020,0055A00000BclF5QAJ,11-04-2021 20:07,0,10-03-2020 14:22,01-01-1999,,FALSE,,,Field Sales,,,,,,0065A00001ZO6V9QAL,,FALSE,,,Distributor for Rebel in China,0055A00000BNpn5QAD,01s5A000005x0vsQAA,Other,,0035A00003dYYe1QAG,System,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,0055A000008iLmcQAE,,FALSE,TRUE,5,3,96600,,96600,100,0
0015A00002DQ3FiQAL,FALSE,,FALSE,,,,30-09-2019,TRUE,,,0035A00003XBmDXQA1,,,0055A000008iLmwQAE,TRUE,23-08-2019 18:59,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2019,3,2019,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Other,FALSE,,FALSE,01-01-1999,0055A00000BclF5QAJ,10-04-2021 22:59,0,23-10-2019 06:31,01-01-1999,,FALSE,,,Other,,,,,,0065A00001XDlBHQA1,,FALSE,,,"Genomics, screening",0055A000008iLmwQAE,01s5A000005z9ixQAA,Other,,0035A00003XBmDXQA1,System,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,324000,,324000,100,0
0015A000026oRv0QAE,FALSE,,FALSE,7015A0000022hBpQAI,,,30-09-2019,TRUE,,,0035A00003Ooo53QAB,,,0055A000008iLoOQAU,TRUE,27-11-2018 17:37,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2019,3,2019,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Government,FALSE,Auto-Classic,FALSE,26-07-2019,0055A00000BclF5QAJ,10-04-2021 22:59,0,30-09-2019 13:51,01-01-1999,,FALSE,,Other;Food & Beverage,Trade Show,,,Thermo,"QE EMR UHMR (Plus, HF, HF-X with BioPharma)",,0065A00000nMCMGQA4,,FALSE,,,Food Analysis,0055A000009GjocQAC,01s5A000005z9ixQAA,Other,,0035A00003Ooo53QAB,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,,,FALSE,TRUE,5,3,90775,,90775,100,0
0015A00001yXIQVQA4,FALSE,,FALSE,,,,07-12-2018,TRUE,,,0035A00003FZGBvQAP,,,00531000008FRNUAA4,TRUE,16-01-2018 20:32,01-01-1999,FALSE,,01-01-1999,FALSE,01-04-2018,4,2018,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Other,FALSE,Auto-Classic,FALSE,12-01-2018,0055A00000BclF5QAJ,10-04-2021 22:59,0,13-12-2018 19:16,01-01-1999,,FALSE,,Biotherapeutics;Proteomics and Peptide Mapping,Website,,,Thermo,"QE Plus, HF, HF-X  (NO biopharma)",,0065A00000iV3uaQAC,,FALSE,,,Protein Quan,00531000007KAu8AAG,01s31000003qafeAAA,Biotherapeutics;Proteomics,,0035A00003FZGBvQAP,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,TRUE,5,3,52336,,52336,100,0
0015A00002VqpT4QAJ,FALSE,,FALSE,7015A000001ePngQAE,,other,24-05-2021,TRUE,,,0035A00003pnactQAA,,,0055A00000BcmLYQAZ,FALSE,30-04-2021 09:53,25-05-2021,FALSE,,01-01-1999,FALSE,01-02-2021,2,2021,Closed,Closed,TRUE,TRUE,,TRUE,FALSE,FALSE,Other,FALSE,,FALSE,18-05-2021,0055A00000BcmLYQAZ,25-05-2021 08:44,0,25-05-2021 08:44,25-05-2021,,FALSE,,,Website,,,,,,0066e00001e01cWAAQ,,FALSE,,,distributor demo unit,0055A00000BcmLYQAZ,01s5A000005xBsuQAE,Biotherapeutics,,0035A00003pnactQAA,System,Rebel,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,0055A000008iLmcQAE,,FALSE,TRUE,0,3,100464,,100464,100,0
0015A00002B5rzBQAR,FALSE,,FALSE,,,,30-09-2021,FALSE,,,0035A00003bc9i2QAA,,,00531000007KAu8AAG,FALSE,21-03-2019 11:34,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2021,3,2021,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Classic,FALSE,01-01-1999,0055A00000BclF5QAJ,01-06-2021 19:07,0,11-03-2021 08:53,01-01-1999,,FALSE,,,Trade Show,,,Thermo,"QE EMR UHMR (Plus, HF, HF-X with BioPharma)",,0065A00001G6P3lQAF,,FALSE,,,RNA,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,,0035A00003bc9i2QAA,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,TRUE,29-06-2021 20:34,0055A00000Bd4jEQAR,,TRUE,FALSE,5,3,104701,,5235.05,5,0
0015A000026muqCQAQ,FALSE,,FALSE,,,,18-02-2020,TRUE,,,0035A00003OCWimQAH,,,0055A000008iLoOQAU,TRUE,15-11-2018 14:42,01-01-1999,FALSE,,01-01-1999,FALSE,01-01-2020,1,2020,Closed,Closed,FALSE,FALSE,,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Classic,TRUE,10-02-2020,0055A00000BclF5QAJ,10-04-2021 22:59,0,18-02-2020 16:24,01-01-1999,,FALSE,,Proteomics,Website,,,Thermo,"QE Plus, HF, HF-X  (NO biopharma)",,0065A00000nLfZ2QAK,,FALSE,,,AAV,0055A000008zqzaQAA,01s5A000005x0sjQAA,Biotherapeutics,,0035A00003OCWimQAH,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Won,FALSE,29-06-2021 20:34,0055A00000BctN2QAJ,,TRUE,TRUE,5,3,90775,,90775,100,0
0013100001elrhEAAQ,FALSE,,FALSE,70131000001YBx9AAG,,,30-12-2020,TRUE,Contact has moved,,0035A00003Jhh6AQAR,,Unknown,00531000007KAu8AAG,FALSE,21-03-2016 12:54,01-01-1999,FALSE,,01-01-1999,FALSE,01-04-2020,4,2020,Omitted,Omitted,FALSE,FALSE,,TRUE,FALSE,FALSE,Construction,FALSE,Auto-Classic,FALSE,29-05-2020,0055A00000BclF5QAJ,10-04-2021 23:01,0,29-05-2020 16:21,01-01-1999,,FALSE,,Biotherapeutics,Referral,,,Thermo,"QE Plus, HF, HF-X  (NO biopharma)",,0063100000biXiAAAU,,FALSE,,Waters,,0055A00000Bb2djQAB,01s31000003qafeAAA,Biotherapeutics,,0033100002vv7lsAAA,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Lost,TRUE,29-06-2021 20:34,0055A00000BctMnQAJ,,FALSE,FALSE,5,3,58369,,0,0,0
0013100001ho6TMAAY,FALSE,,FALSE,,,,27-12-2019,TRUE,Non Responsive,,,,,00531000007KAu8AAG,TRUE,08-05-2016 17:13,01-01-1999,FALSE,,01-01-1999,FALSE,01-04-2019,4,2019,Omitted,Omitted,FALSE,FALSE,,FALSE,FALSE,FALSE,Biotechnology,FALSE,Auto-Classic,FALSE,09-10-2019,0055A00000BclF5QAJ,10-04-2021 23:01,0,11-11-2019 03:44,01-01-1999,,FALSE,,Proteomics and Peptide Mapping,Website,,,Agilent,"Triple Quad (6460, 6460, 6495)",,0063100000cFhdFAAS,,FALSE,,Has access to TMO Orbi in neighbor lab,,0055A000009GjocQAC,,Proteomics,,0033100002xUNGNAA4,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Lost,FALSE,29-06-2021 20:34,,,FALSE,FALSE,5,3,0,,0,0,0
0013100001jbqf4AAA,FALSE,,FALSE,70131000001YBOMAA4,,,31-12-2020,TRUE,Other,,00331000030xEnPAAU,,,00531000007KAu8AAG,TRUE,29-06-2016 03:43,01-01-1999,FALSE,,01-01-1999,FALSE,01-04-2020,4,2020,Omitted,Omitted,FALSE,FALSE,,TRUE,FALSE,FALSE,Construction,FALSE,Auto-Si,FALSE,30-08-2019,0055A00000BclF5QAJ,10-04-2021 23:01,0,17-01-2020 04:27,01-01-1999,,FALSE,,Biotherapeutics,Trade Show,,,Sciex,"Triple TOF (4600,5600,6600)",,0063100000cjesMAAQ,,FALSE,TMO MS is old and can't do things they want.  Sciex doesn't have nano source.  Effectively no MS,Thermo Velos,,0055A000008iLoJQAU,01s5A000005z9ixQAA,Biotherapeutics,,00331000030xEnPAAU,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Lost,TRUE,29-06-2021 20:34,,,TRUE,FALSE,5,3,85725,,0,0,0
0013100001p4YI2AAM,FALSE,,FALSE,70131000001YBOMAA4,,,31-12-2020,TRUE,Other,,00331000031XsJMAA0,,,00531000007KAu8AAG,TRUE,28-07-2016 14:51,01-01-1999,FALSE,,01-01-1999,FALSE,01-04-2020,4,2020,Omitted,Omitted,FALSE,FALSE,,TRUE,FALSE,FALSE,Consulting,FALSE,Auto-Classic,FALSE,07-01-2019,0055A00000BclF5QAJ,10-04-2021 23:01,0,11-02-2020 00:53,01-01-1999,,FALSE,,Proteomics and Peptide Mapping,Trade Show,,,Thermo,"QE EMR UHMR (Plus, HF, HF-X with BioPharma)",,0063100000daoBAAAY,,FALSE,Part of Brodbelt group.  Took demo instrument back so no love from data,all TMO,protein complexes and non covalent complexes,0055A000008iLoJQAU,01s31000003qafeAAA,Proteomics,,0035A00003QX0QJQA1,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Closed Lost,FALSE,29-06-2021 20:34,,,TRUE,FALSE,5,3,52336,,0,0,0
0015A0000254kI5QAI,FALSE,,FALSE,,,,31-03-2022,FALSE,,,0035A00003LvMKoQAN,,,00531000007KAu8AAG,FALSE,18-10-2018 09:26,01-01-1999,FALSE,,01-01-1999,FALSE,01-01-2022,1,2022,Pipeline,Pipeline,FALSE,FALSE,,FALSE,FALSE,FALSE,Energy,FALSE,,FALSE,01-01-1999,0055A00000BclF5QAJ,01-06-2021 19:07,0,27-03-2019 16:01,01-01-1999,,FALSE,,,Field Sales,,,,,,0065A00000nK34oQAC,,FALSE,,Beckman CE,,00531000007KAu8AAG,,,,0035A00003LvMKoQAN,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,FALSE,5,3,0,,0,5,0
0015A00002DSfXGQA1,FALSE,,FALSE,,,,30-09-2021,FALSE,,,,,,005i0000000fpvQAAQ,FALSE,03-07-2019 08:47,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2021,3,2021,Pipeline,Pipeline,FALSE,FALSE,,FALSE,FALSE,FALSE,Energy,FALSE,,FALSE,01-03-2020,0055A00000BclF5QAJ,01-06-2021 19:07,0,01-01-1999 00:00,01-01-1999,,FALSE,,,Other,,,Agilent,Other (text field),,0065A00001VeBDuQAN,,FALSE,,XYZ,ABC,005i0000000fpvQAAQ,,Other,,,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Qualified Opportunity,FALSE,29-06-2021 20:34,0055A000008iLmcQAE,,FALSE,FALSE,5,3,0,,0,0,0
0015A00002UfshqQAB,FALSE,,FALSE,7015A000001zMbOQAU,,,31-12-2021,FALSE,,,0035A00003nbNNqQAM,,,0055A000008zqzaQAA,TRUE,08-02-2021 23:02,01-01-1999,FALSE,,01-01-1999,FALSE,01-04-2021,4,2021,Pipeline,Pipeline,FALSE,FALSE,,FALSE,FALSE,FALSE,Agriculture,FALSE,Manual-Si,FALSE,05-04-2021,0055A00000BclF5QAJ,01-06-2021 19:07,0,08-02-2021 23:03,01-01-1999,,FALSE,,,Website,,,Sciex,"QTRAP (4500,5500,6500)",,0065A00001dCPCLQA4,,FALSE,,Waters XEVO & Microflexlt,,0055A00000Bd0KeQAJ,01s5A000005xBspQAE,Biotherapeutics,,0035A00003nbNNqQAM,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000BctMnQAJ,,FALSE,FALSE,5,3,0,,0,5,0
0015A00002NOdSnQAL,FALSE,,FALSE,7015A000001qXCFQA2,,,25-02-2022,FALSE,,,00331000030xEnPAAU,,,0055A000008iLoOQAU,FALSE,30-07-2020 19:12,01-01-1999,FALSE,,01-01-1999,FALSE,01-01-2022,1,2022,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Biotechnology,FALSE,Auto-Ti,FALSE,30-03-2021,0055A00000Bd0KeQAJ,25-06-2021 20:14,0,01-01-1999 00:00,01-01-1999,,FALSE,,,Trade Show,,,Thermo,Other (text field),,0065A00001bLfcTQAS,,FALSE,,Exploris 240,charge variant analysis,0055A00000Bd0KeQAJ,01s5A000005x0sjQAA,,,00331000030xEnPAAU,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000BctMnQAJ,,FALSE,FALSE,5,3,88780,,4439,5,0
0015A00002DWbjmQAD,FALSE,,FALSE,,,,31-03-2022,FALSE,,,0035A00003WouyIQAR,,,00531000007KAu8AAG,FALSE,29-07-2019 14:52,01-01-1999,FALSE,,01-01-1999,FALSE,01-01-2022,1,2022,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Construction,FALSE,Auto-Ti,FALSE,01-01-1999,0055A00000BclF5QAJ,01-06-2021 19:07,0,20-08-2020 15:54,01-01-1999,,FALSE,,,Inside Sales,,,Thermo,Fusion Lumos,,0065A00001Ww4mTQAR,,FALSE,,Q Exactive Biopharma,Top Down,00531000007KAu8AAG,01s5A000005x0vsQAA,Biotherapeutics,,0035A00003WouyIQAR,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,FALSE,5,3,95495,,4774.75,5,0
0013100001jbB3pAAE,FALSE,,FALSE,7015A000001qXCFQA2,,,30-06-2021,FALSE,,,0035A00003aXoddQAC,,,0055A000008iLoOQAU,FALSE,08-02-2021 14:15,01-01-1999,FALSE,,01-01-1999,FALSE,01-02-2021,2,2021,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Construction,FALSE,Manual-Ti,FALSE,09-06-2021,0055A00000Bd0KeQAJ,25-06-2021 21:15,0,27-04-2021 21:46,01-01-1999,,FALSE,,,Trade Show,,,Thermo,"QE EMR UHMR (Plus, HF, HF-X with BioPharma);Fusion Lumos",,0065A00001dCKTYQA4,,FALSE,,6/9/21TPL: now getting the 480 mass spec,,0055A00000Bd0KeQAJ,01s5A000005xBspQAE,,,0035A00003aXoddQAC,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000BctMnQAJ,,FALSE,FALSE,0,0,58250,,2912.5,5,0
0015A00002JO805QAD,FALSE,,FALSE,,,,30-09-2021,FALSE,,,0035A00003eLtBWQA0,,,00531000007KAu8AAG,FALSE,27-03-2020 11:47,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2021,3,2021,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Education,FALSE,Auto-Classic,FALSE,18-11-2020,00531000007KAu8AAG,18-06-2021 15:01,0,24-03-2021 11:49,01-01-1999,,FALSE,,,Field Sales,,,Thermo,,,0065A00001ZbSwuQAF,,FALSE,,Bruker MS,Proteins Allergans,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,,0035A00003eLtBWQA0,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,FALSE,5,3,98134,,4906.7,5,0
0015A00002QEYKQQA5,FALSE,,FALSE,,,,30-09-2021,FALSE,,,0035A00003k9suAQAQ,,,00531000007KAu8AAG,FALSE,10-12-2020 10:57,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2021,3,2021,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Electronics,FALSE,Auto-Classic,FALSE,19-03-2021,0055A00000BclF5QAJ,01-06-2021 19:07,0,22-04-2021 15:49,01-01-1999,,FALSE,,,Inside Sales,,,Thermo,"QE Plus, HF, HF-X  (NO biopharma)",,0065A00001baYioQAE,,FALSE,,Thermo Exploris,,00531000007KAu8AAG,01s5A000005xBsuQAE,Proteomics,,0035A00003k9suAQAQ,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,FALSE,5,3,87639,,4381.95,5,0
0015A000027V6D1QAK,FALSE,,FALSE,,,,30-09-2021,FALSE,,,0035A00003Ps1sFQAR,,Impacted,00531000007KAu8AAG,FALSE,01-01-2019 20:39,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2021,3,2021,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Electronics,FALSE,Auto-Classic,FALSE,01-01-1999,0055A00000BclF5QAJ,01-06-2021 19:07,0,24-03-2021 12:10,01-01-1999,,FALSE,,,Field Sales,,,Thermo,"QE Plus, HF, HF-X  (NO biopharma)",,0065A000011ni9DQAQ,,FALSE,,Planning Exploris Purchase soon,High Throughput,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,,0035A00003Ps1sFQAR,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,FALSE,5,3,98134,,4906.7,5,0
0015A00002LhRltQAF,FALSE,,FALSE,,,,30-09-2021,FALSE,,,0035A00003gSxUQQA0,,Impacted,0055A000008iLoOQAU,FALSE,30-06-2020 13:31,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2021,3,2021,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Energy,FALSE,Auto-Classic,FALSE,02-07-2020,0055A00000BclF5QAJ,01-06-2021 19:07,0,21-12-2020 11:10,01-01-1999,,FALSE,,,Field Sales,,,Thermo,,,0065A00001b9IUaQAM,,FALSE,,Bruker MS and Waters MS,Oligos Interest,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics;Metabolomics,,0035A00003gSxUQQA0,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,FALSE,5,3,104701,,5235.05,5,0
0015A00002TAwsUQAT,FALSE,,FALSE,,,,03-09-2021,FALSE,,,,,,0055A000008zqzaQAA,FALSE,28-12-2020 13:46,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2021,3,2021,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Hospitality,FALSE,Auto-Classic,FALSE,09-06-2021,0055A00000Bd0KeQAJ,25-06-2021 20:30,0,15-04-2021 20:56,01-01-1999,,FALSE,,,Referral,,,Sciex,"Triple TOF (4600,5600,6600)",,0065A00001cq6jeQAA,,FALSE,,CESI 8000 coupled to Sciex + TripleTOF,,0055A00000Bd0KeQAJ,01s5A000005xBspQAE,Metabolomics,,0035A00003mdL38QAE,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Quoted Funnel,FALSE,29-06-2021 20:34,0055A00000BctMnQAJ,,FALSE,FALSE,1,1,95745,,28723.5,30,0
0015A00002GK5buQAD,FALSE,,FALSE,,,,31-12-2021,FALSE,,,0035A00003bbh0pQAA,,,00531000007KAu8AAG,FALSE,03-02-2021 14:35,01-01-1999,FALSE,,01-01-1999,FALSE,01-04-2021,4,2021,BestCase,Best Case,FALSE,FALSE,,TRUE,FALSE,FALSE,Telecommunications,FALSE,Auto-Classic,FALSE,01-01-1999,0055A00000BclF5QAJ,01-06-2021 19:07,0,06-05-2021 13:28,01-01-1999,,FALSE,,,Field Sales,,,Thermo,"QE Plus, HF, HF-X  (NO biopharma)",,0065A00001dBQbrQAG,,FALSE,,Check,oligos,00531000007KAu8AAG,01s5A000005xBsuQAE,,,0035A00003bbh0pQAA,Consumables,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Upside,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,FALSE,5,3,3850,,2695,70,0
0015A00001tabLSQAY,FALSE,,FALSE,,,,31-03-2022,FALSE,Duplicate opportunity,,0035A00003CceEqQAJ,,Impacted,00531000008FRNUAA4,TRUE,10-07-2017 15:20,01-01-1999,FALSE,,01-01-1999,FALSE,01-01-2022,1,2022,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Energy,FALSE,Auto-Bi,FALSE,09-11-2020,0055A00000BclF5QAJ,01-06-2021 19:07,0,06-05-2021 15:40,01-01-1999,,FALSE,,Intact Proteins & Antibodies,Website,,,Bruker,"ESI TOF  (TIMS, Compact, Micro, Maxis)",,0065A00000i3vzsQAA,,FALSE,,Bruker TIMS,,00531000007KAu8AAG,01s5A000005x0vsQAA,Biotherapeutics,,0035A00003CceEqQAJ,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,FALSE,0,0,101755,,5087.75,5,0
0013100001p58YmAAI,FALSE,,FALSE,7015A000001zMbNQAU,,,30-09-2021,FALSE,,,0035A00003mccyUQAQ,,,00531000007KAu8AAG,TRUE,21-12-2020 10:58,01-01-1999,FALSE,,01-01-1999,FALSE,01-03-2021,3,2021,Pipeline,Pipeline,FALSE,FALSE,,TRUE,FALSE,FALSE,Academia,FALSE,Auto-Classic,FALSE,17-12-2020,0055A00000BclF5QAJ,01-06-2021 19:07,0,23-03-2021 17:10,01-01-1999,,FALSE,,,Website,,,Thermo,"QE Plus, HF, HF-X  (NO biopharma)",,0065A00001cpu6QQAQ,,FALSE,,Sciex,Lipidomics,00531000007KAu8AAG,01s5A000005xBsuQAE,Metabolomics,,0035A00003mccyUQAQ,System,ZipChip,,,0125A000001ESVfQAO,FALSE,,FALSE,,,Funnel,FALSE,29-06-2021 20:34,0055A00000Bd4jEQAR,,FALSE,FALSE,5,3,102727,,5136.35,5,0
